# mu, dos, integrated_dos, [pdos, integrated_pdos]*n_orb_type
 -3.000000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.988000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.976000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.964000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.952000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.940000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.928000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.916000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.904000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.892000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.880000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.868000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.856000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.844000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.832000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.820000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.808000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.796000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.784000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.772000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.760000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.748000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.736000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.724000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.712000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.700000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.688000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.676000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.664000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.652000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.640000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.628000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.616000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.604000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.592000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.580000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.568000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.556000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.544000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.532000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.520000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.508000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
 -2.496000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000 
